"","TERYT_CODE","gender","age","predicted_BRCA_cases"
"1098",2803,"M","85+",0.0144608382881891
"1099",2803,"K","<0-44>",3.39453167263349
"1100",2803,"K","<45-54>",7.55931853685855
"1101",2803,"K","<55-64>",11.3023934328949
"1102",2803,"K","<65-74>",4.9500098454268
"1103",2803,"K","<75-84>",3.17094543243654
"1104",2803,"K","85+",0.642674760321819
"1105",2804,"M","<0-44>",0.0613129983357759
"1106",2804,"M","<45-54>",0.0834237139088378
"1107",2804,"M","<55-64>",0.339266982919231
"1108",2804,"M","<65-74>",0.193836555277213
"1109",2804,"M","<75-84>",0.0849969344877603
"1110",2804,"M","85+",0.012699111796227
"1111",2804,"K","<0-44>",2.78134988245239
"1112",2804,"K","<45-54>",6.36454741061691
"1113",2804,"K","<55-64>",8.3297990042412
"1114",2804,"K","<65-74>",3.6428768319015
"1115",2804,"K","<75-84>",2.99977200182399
"1116",2804,"K","85+",0.629378041142747
"1117",2805,"M","<0-44>",0.0425927083426347
"1118",2805,"M","<45-54>",0.117993062680151
"1119",2805,"M","<55-64>",0.320553970518307
"1120",2805,"M","<65-74>",0.511368952933471
"1121",2805,"M","<75-84>",0.125611233233143
"1122",2805,"M","85+",0.0205534757395581
"1123",2805,"K","<0-44>",4.3976961188692
"1124",2805,"K","<45-54>",10.1433961151885
"1125",2805,"K","<55-64>",12.9322562637507
"1126",2805,"K","<65-74>",5.71380206053177
"1127",2805,"K","<75-84>",4.19290165678675
"1128",2805,"K","85+",0.862070626776509
"1129",2806,"M","<0-44>",0.0280032415120169
"1130",2806,"M","<45-54>",0.085807806927549
"1131",2806,"M","<55-64>",0.296187774212052
"1132",2806,"M","<65-74>",0.383643679236455
"1133",2806,"M","<75-84>",0.0964066215064375
"1134",2806,"M","85+",0.0142406224766938
"1135",2806,"K","<0-44>",2.5521122086589
"1136",2806,"K","<45-54>",6.82332655407198
"1137",2806,"K","<55-64>",10.1998566429144
"1138",2806,"K","<65-74>",4.40725731321036
"1139",2806,"K","<75-84>",3.23873689010488
"1140",2806,"K","85+",0.60832490244255
"1141",2818,"M","<0-44>",0.0136584106604961
"1142",2818,"M","<45-54>",0.0384581562362597
"1143",2818,"M","<55-64>",0.101441600470727
"1144",2818,"M","<65-74>",0.11596410279383
"1145",2818,"M","<75-84>",0.0462668042408745
"1146",2818,"M","85+",0.00579901636937532
"1147",2818,"K","<0-44>",1.25050039078137
"1148",2818,"K","<45-54>",2.94072567571551
"1149",2818,"K","<55-64>",4.43895262585303
"1150",2818,"K","<65-74>",1.96938072265433
"1151",2818,"K","<75-84>",1.47107463140295
"1152",2818,"K","85+",0.249313484607602
"1153",2807,"M","<0-44>",0.047760644686374
"1154",2807,"M","<45-54>",0.122878499193903
"1155",2807,"M","<55-64>",0.365430337612934
"1156",2807,"M","<65-74>",0.553710115093104
"1157",2807,"M","<75-84>",0.146337086716612
"1158",2807,"M","85+",0.0189385597885928
"1159",2807,"K","<0-44>",4.34879794921444
"1160",2807,"K","<45-54>",10.2471482889734
"1161",2807,"K","<55-64>",15.6928800263481
"1162",2807,"K","<65-74>",6.30125791670315
"1163",2807,"K","<75-84>",4.28611491108071
"1164",2807,"K","85+",0.930770342535049
"1165",2808,"M","<0-44>",0.0321148605891545
"1166",2808,"M","<45-54>",0.0962626410669794
"1167",2808,"M","<55-64>",0.222818791946309
"1168",2808,"M","<65-74>",0.432768784504538
"1169",2808,"M","<75-84>",0.107188252358949
"1170",2808,"M","85+",0.016883212214637
"1171",2808,"K","<0-44>",2.87073738517679
"1172",2808,"K","<45-54>",7.91272437881333
"1173",2808,"K","<55-64>",12.1716817868798
"1174",2808,"K","<65-74>",5.13687038072169
"1175",2808,"K","<75-84>",3.79462684298526
"1176",2808,"K","85+",0.806667630197042
"1177",2809,"M","<0-44>",0.0195953246243002
"1178",2809,"M","<45-54>",0.0615565000732816
"1179",2809,"M","<55-64>",0.137248322147651
"1180",2809,"M","<65-74>",0.271123795265276
"1181",2809,"M","<75-84>",0.0756807680229688
"1182",2809,"M","85+",0.00998311678778536
"1183",2809,"K","<0-44>",1.97128546094912
"1184",2809,"K","<45-54>",4.94119727650544
"1185",2809,"K","<55-64>",6.50296684118673
"1186",2809,"K","<65-74>",3.29848524647579
"1187",2809,"K","<75-84>",2.54726402188783
"1188",2809,"K","85+",0.514139808257455
"1189",2810,"M","<0-44>",0.0244087912703115
"1190",2810,"M","<45-54>",0.0761541843763741
"1191",2810,"M","<55-64>",0.310130428684961
"1192",2810,"M","<65-74>",0.290529844492038
"1193",2810,"M","<75-84>",0.0748433598014146
"1194",2810,"M","85+",0.00858841664831535
"1195",2810,"K","<0-44>",2.28155321298538
"1196",2810,"K","<45-54>",6.43425590237864
"1197",2810,"K","<55-64>",7.49806543678465
"1198",2810,"K","<65-74>",3.96702730551262
"1199",2810,"K","<75-84>",2.38456452348381
"1200",2810,"K","85+",0.479789950378186
"1201",2811,"M","<0-44>",0.0362278374982549
"1202",2811,"M","<45-54>",0.0477014021202795
"1203",2811,"M","<55-64>",0.152312398271314
"1204",2811,"M","<65-74>",0.149964909137063
"1205",2811,"M","<75-84>",0.0533847741240859
"1206",2811,"M","85+",0.00623944799236585
"1207",2811,"K","<0-44>",1.6306376625524
"1208",2811,"K","<45-54>",3.75615291655613
"1209",2811,"K","<55-64>",5.45623152346938
"1210",2811,"K","<65-74>",2.52097075908241
"1211",2811,"K","<75-84>",1.71512387900897
"1212",2811,"K","85+",0.32022932022932
"1213",2812,"M","<0-44>",0.0471281783783336
"1214",2812,"M","<45-54>",0.0589769895940203
"1215",2812,"M","<55-64>",0.231803735537708
"1216",2812,"M","<65-74>",0.170298246443257
"1217",2812,"M","<75-84>",0.0725404871921403
"1218",2812,"M","85+",0.0104969536812743
"1219",2812,"K","<0-44>",2.14487990992419
"1220",2812,"K","<45-54>",4.62831962743538
"1221",2812,"K","<55-64>",5.973630831643
"1222",2812,"K","<65-74>",3.15957642302568
"1223",2812,"K","<75-84>",2.12526219790242
"1224",2812,"K","85+",0.532976827094474
"1225",2813,"M","<0-44>",0.0175123795492679
"1226",2813,"M","<45-54>",0.048658947676975
"1227",2813,"M","<55-64>",0.144858216604032
"1228",2813,"M","<65-74>",0.191870751466617
"1229",2813,"M","<75-84>",0.0594559837303545
"1230",2813,"M","85+",0.00726712177934376
"1231",2813,"K","<0-44>",1.55031548447359
"1232",2813,"K","<45-54>",3.87449523977953
"1233",2813,"K","<55-64>",5.42391784452297
"1234",2813,"K","<65-74>",2.4268119710652
"1235",2813,"K","<75-84>",1.85579115367077
"1236",2813,"K","85+",0.392253215782628
"1237",2814,"M","<0-44>",0.126371742964306
"1238",2814,"M","<45-54>",0.174761834969955
"1239",2814,"M","<55-64>",0.695325098241825
"1240",2814,"M","<65-74>",0.426100108711065
"1241",2814,"M","<75-84>",0.164550715535418
"1242",2814,"M","85+",0.0214343389855392
"1243",2814,"K","<0-44>",5.8222265697229
"1244",2814,"K","<45-54>",14.1005688684529
"1245",2814,"K","<55-64>",17.8508205790153
"1246",2814,"K","<65-74>",7.48914258587158
"1247",2814,"K","<75-84>",5.23519531843745
"1248",2814,"K","85+",1.15903068844245
"1249",2815,"M","<0-44>",0.0535787499313983
"1250",2815,"M","<45-54>",0.148888563193121
"1251",2815,"M","<55-64>",0.516347431117968
"1252",2815,"M","<65-74>",0.589533476115094
"1253",2815,"M","<75-84>",0.167586320338552
"1254",2815,"M","85+",0.0248109814284666
"1255",2815,"K","<0-44>",4.76959149049734
"1256",2815,"K","<45-54>",11.9185309635394
"1257",2815,"K","<55-64>",17.860203180212
"1258",2815,"K","<65-74>",7.72827570188427
"1259",2815,"K","<75-84>",5.38942088463292
"1260",2815,"K","85+",1.1545984487161
"1261",2816,"M","<0-44>",0.0278921222836359
"1262",2816,"M","<45-54>",0.0843617177194783
"1263",2816,"M","<55-64>",0.200903471231574
"1264",2816,"M","<65-74>",0.392299054926546
"1265",2816,"M","<75-84>",0.0946271290356346
"1266",2816,"M","85+",0.0114512221977538
"1267",2816,"K","<0-44>",2.72899535615824
"1268",2816,"K","<45-54>",6.40507560350163
"1269",2816,"K","<55-64>",8.71880894637564
"1270",2816,"K","<65-74>",4.38607243965794
"1271",2816,"K","<75-84>",3.11332269341845
"1272",2816,"K","85+",0.478681890446596
"1273",2817,"M","<0-44>",0.0748983664108233
"1274",2817,"M","<45-54>",0.103923005520543
"1275",2817,"M","<55-64>",0.249818040661847
"1276",2817,"M","<65-74>",0.300586838686556
"1277",2817,"M","<75-84>",0.109595800995918
"1278",2817,"M","85+",0.0153417015341702
"1279",2817,"K","<0-44>",3.36890964682885
"1280",2817,"K","<45-54>",7.9175877619595
"1281",2817,"K","<55-64>",10.6459655485041
"1282",2817,"K","<65-74>",5.15225952545043
"1283",2817,"K","<75-84>",3.49634442924457
"1284",2817,"K","85+",0.684781037722214
"1285",2819,"M","<0-44>",0.0113878854206012
"1286",2819,"M","<45-54>",0.0361326884557135
"1287",2819,"M","<55-64>",0.126123037808344
"1288",2819,"M","<65-74>",0.141633299189869
"1289",2819,"M","<75-84>",0.0445919877977659
"1290",2819,"M","85+",0.00682669015635323
"1291",2819,"K","<0-44>",0.970815303379782
"1292",2819,"K","<45-54>",2.69107200754561
"1293",2819,"K","<55-64>",4.06654978962132
"1294",2819,"K","<65-74>",1.90861740185649
"1295",2819,"K","<75-84>",1.41684146526828
"1296",2819,"K","85+",0.296960061665944
"1297",3061,"M","<0-44>",0.0427540713254999
"1298",3061,"M","<45-54>",0.0602093304430566
"1299",3061,"M","<55-64>",0.264005858659832
"1300",3061,"M","<65-74>",0.182079058756008
"1301",3061,"M","<75-84>",0.240384439693764
"1302",3061,"M","85+",0.0347467608951708
"1303",3061,"K","<0-44>",6.04596457517089
"1304",3061,"K","<45-54>",13.1492742071831
"1305",3061,"K","<55-64>",21.0501348124181
"1306",3061,"K","<65-74>",16.4183845795481
"1307",3061,"K","<75-84>",7.48047574946143
"1308",3061,"K","85+",1.85713355473074
"1309",3062,"M","<0-44>",0.0326295020172571
"1310",3062,"M","<45-54>",0.0474367871187136
"1311",3062,"M","<55-64>",0.199047967777371
"1312",3062,"M","<65-74>",0.141712700576321
"1313",3062,"M","<75-84>",0.165086151765974
"1314",3062,"M","85+",0.0209490156486623
"1315",3062,"K","<0-44>",4.49705380713345
"1316",3062,"K","<45-54>",9.9970509383378
"1317",3062,"K","<55-64>",15.5449580155612
"1318",3062,"K","<65-74>",11.9042710725101
"1319",3062,"K","<75-84>",4.33556644989833
"1320",3062,"K","85+",1.07384254737253
"1321",3063,"M","<0-44>",0.0280604882645699
"1322",3063,"M","<45-54>",0.037945614148048
"1323",3063,"M","<55-64>",0.163603075796412
"1324",3063,"M","<65-74>",0.103068130186288
"1325",3063,"M","<75-84>",0.120667287909518
"1326",3063,"M","85+",0.0177519771159347
"1327",3063,"K","<0-44>",3.92073925862593
"1328",3063,"K","<45-54>",8.07079438688018
"1329",3063,"K","<55-64>",12.238240505354
"1330",3063,"K","<65-74>",8.30341752354331
"1331",3063,"K","<75-84>",3.50112243048984
"1332",3063,"K","85+",0.934557530767728
"1333",3064,"M","<0-44>",0.25102054925567
"1334",3064,"M","<45-54>",0.293329708563757
"1335",3064,"M","<55-64>",1.5
"1336",3064,"M","<65-74>",1.11031048623316
"1337",3064,"M","<75-84>",1.34563028741618
"1338",3064,"M","85+",0.231448763250884
"1339",3064,"K","<0-44>",33.9869203967194
"1340",3064,"K","<45-54>",62.9488877617564
"1341",3064,"K","<55-64>",148
"1342",3064,"K","<65-74>",84
"1343",3064,"K","<75-84>",40.781483420242
"1344",3064,"K","85+",10.8911896854854
"1345",3001,"M","<0-44>",0
"1346",3001,"M","<45-54>",0.0297070818360973
"1347",3001,"M","<55-64>",0.0965574035675947
"1348",3001,"M","<65-74>",0.0221077693017832
"1349",3001,"M","<75-84>",0.0783862303349229
"1350",3001,"M","85+",0.0113579000504796
"1351",3001,"K","<0-44>",2.74202975772401
"1352",3001,"K","<45-54>",5.58871396234105
"1353",3001,"K","<55-64>",8.64986447671831
"1354",3001,"K","<65-74>",3.93030170102841
"1355",3001,"K","<75-84>",2.5112041716161
"1356",3001,"K","85+",0.539272923514694
"1357",3002,"M","<0-44>",0.0454593222398466
"1358",3002,"M","<45-54>",0.0707856156666831
"1359",3002,"M","<55-64>",0.492783538932849
"1360",3002,"M","<65-74>",0.122693372816759
"1361",3002,"M","<75-84>",0.140738913555884
"1362",3002,"M","85+",0.0227999326939256
"1363",3002,"K","<0-44>",5.31059457156574
"1364",3002,"K","<45-54>",9.85488355550428
"1365",3002,"K","<55-64>",14.8855060589072
"1366",3002,"K","<65-74>",7.25262316215466
"1367",3002,"K","<75-84>",4.61502647526626
"1368",3002,"K","85+",1.02791541971251
"1369",3003,"M","<0-44>",0.0685992758408672
"1370",3003,"M","<45-54>",0.0886891774143604
"1371",3003,"M","<55-64>",0.133540158566012
"1372",3003,"M","<65-74>",0.0689146947832143
"1373",3003,"M","<75-84>",0.244897586288805
"1374",3003,"M","85+",0.0368500757193337
"1375",3003,"K","<0-44>",8.53782863174055
"1376",3003,"K","<45-54>",16.8120958917736
"1377",3003,"K","<55-64>",24.2449333648766
"1378",3003,"K","<65-74>",12.1944728761515
"1379",3003,"K","<75-84>",7.41356278564094
"1380",3003,"K","85+",1.57660795761174
"1381",3004,"M","<0-44>",0.0734033097273919
"1382",3004,"M","<45-54>",0.0657181919792989
"1383",3004,"M","<55-64>",0.203029775378722
"1384",3004,"M","<65-74>",0.392645971914264
"1385",3004,"M","<75-84>",0.152140547059146
"1386",3004,"M","85+",0.0217062089853609
"1387",3004,"K","<0-44>",3.7098991828146
"1388",3004,"K","<45-54>",8.92168789064781
"1389",3004,"K","<55-64>",10.970646946738
"1390",3004,"K","<65-74>",6.37126483831355
"1391",3004,"K","<75-84>",4.65832309891482
"1392",3004,"K","85+",0.690999064454183
"1393",3005,"M","<0-44>",0.0250442209645825
"1394",3005,"M","<45-54>",0.0400772723158351
"1395",3005,"M","<55-64>",0.135819755600815
"1396",3005,"M","<65-74>",0.157421467917225
"1397",3005,"M","<75-84>",0.0807615706481024
"1398",3005,"M","85+",0.0142184082113411
"1399",3005,"K","<0-44>",2.45338613047681
"1400",3005,"K","<45-54>",5.55939636090267
"1401",3005,"K","<55-64>",6.73730787751011
"1402",3005,"K","<65-74>",3.28653704920567
"1403",3005,"K","<75-84>",2.45806740622924
"1404",3005,"K","85+",0.429399116976053
"1405",3006,"M","<0-44>",0.0332927691748586
"1406",3006,"M","<45-54>",0.0562630117147117
"1407",3006,"M","<55-64>",0.202246212780777
"1408",3006,"M","<65-74>",0.382288728466478
"1409",3006,"M","<75-84>",0.142045350728133
"1410",3006,"M","85+",0.0201918223119637
"1411",3006,"K","<0-44>",3.28161018835443
"1412",3006,"K","<45-54>",8.37753526787937
"1413",3006,"K","<55-64>",11.3730151528899
"1414",3006,"K","<65-74>",6.0312183597705
"1415",3006,"K","<75-84>",4.03642614105378
"1416",3006,"K","85+",0.679045700905504
"1417",3007,"M","<0-44>",0
"1418",3007,"M","<45-54>",0.0783409505771262
"1419",3007,"M","<55-64>",0.0719941456275156
"1420",3007,"M","<65-74>",0.0754374005907749
"1421",3007,"M","<75-84>",0.171618337627218
"1422",3007,"M","85+",0.0279320208648831
"1423",3007,"K","<0-44>",3.8527465469713
"1424",3007,"K","<45-54>",9.04152201465807
"1425",3007,"K","<55-64>",11.254614816638
"1426",3007,"K","<65-74>",6.04556723522411
"1427",3007,"K","<75-84>",5.0735770802714
"1428",3007,"K","85+",0.987671726428247
"1429",3008,"M","<0-44>",0
"1430",3008,"M","<45-54>",0.0522501749907357
"1431",3008,"M","<55-64>",0.110180295028228
"1432",3008,"M","<65-74>",0.108716089175396
"1433",3008,"M","<75-84>",0.0972701858246998
"1434",3008,"M","85+",0.0162375904425374
"1435",3008,"K","<0-44>",2.69365500827902
"1436",3008,"K","<45-54>",6.08586359545196
"1437",3008,"K","<55-64>",8.63175803402646
"1438",3008,"K","<65-74>",4.22071473315915
"1439",3008,"K","<75-84>",2.95401054983994
"1440",3008,"K","85+",0.515218446982158
"1441",3009,"M","<0-44>",0.0445514098267062
"1442",3009,"M","<45-54>",0.0837789661319072
"1443",3009,"M","<55-64>",0.197958842228543
"1444",3009,"M","<65-74>",0.369763287181777
"1445",3009,"M","<75-84>",0.175893950190941
"1446",3009,"M","85+",0.0269224297492849
"1447",3009,"K","<0-44>",3.96367705954777
"1448",3009,"K","<45-54>",10.0696583598331
"1449",3009,"K","<55-64>",14.3429815806188
"1450",3009,"K","<65-74>",8.0811912952727
"1451",3009,"K","<75-84>",5.67382572630816
"1452",3009,"K","85+",1.08704679370394
"1453",3010,"M","<0-44>",0
"1454",3010,"M","<45-54>",0.122864083666159
"1455",3010,"M","<55-64>",0.109652396633736
"1456",3010,"M","<65-74>",0.100128758615466
"1457",3010,"M","<75-84>",0.230764311425387
"1458",3010,"M","85+",0.0363452801615346
"1459",3010,"K","<0-44>",6.19499208605751
"1460",3010,"K","<45-54>",13.908883010966
"1461",3010,"K","<55-64>",16.2250799901551
"1462",3010,"K","<65-74>",8.12985918286394
"1463",3010,"K","<75-84>",7.20691980913648
"1464",3010,"K","85+",1.32775663016746
"1465",3011,"M","<0-44>",0.0366239337406995
"1466",3011,"M","<45-54>",0.0642703754142587
"1467",3011,"M","<55-64>",0.421929522779771
"1468",3011,"M","<65-74>",0.105563324285048
"1469",3011,"M","<75-84>",0.15047780883992
"1470",3011,"M","85+",0.022042739357227
"1471",3011,"K","<0-44>",4.71440153372185
"1472",3011,"K","<45-54>",9.54172464259193
"1473",3011,"K","<55-64>",13.8696568909335
"1474",3011,"K","<65-74>",6.47587343548571
"1475",3011,"K","<75-84>",4.53040125631682
"1476",3011,"K","85+",0.8761535886769
"1477",3012,"M","<0-44>",0.0367939638224065
"1478",3012,"M","<45-54>",0.0506383806087839
"1479",3012,"M","<55-64>",0.147527242246438
"1480",3012,"M","<65-74>",0.0369110668415853
"1481",3012,"M","<75-84>",0.148458769573718
"1482",3012,"M","85+",0.0224634023220596
"1483",3012,"K","<0-44>",4.60704119490821
"1484",3012,"K","<45-54>",9.31805819401076
"1485",3012,"K","<55-64>",12.7671426837655
"1486",3012,"K","<65-74>",6.7978749329824
"1487",3012,"K","<75-84>",4.47529646258229
"1488",3012,"K","85+",0.837168228425649
"1489",3013,"M","<0-44>",0
"1490",3013,"M","<45-54>",0.0479543239867693
"1491",3013,"M","<55-64>",0.0470106110501281
"1492",3013,"M","<65-74>",0.0423843065969856
"1493",3013,"M","<75-84>",0.087412523525005
"1494",3013,"M","85+",0.0128722867238768
"1495",3013,"K","<0-44>",2.60851723026446
"1496",3013,"K","<45-54>",5.58383387520435
"1497",3013,"K","<55-64>",7.31356140782673
"1498",3013,"K","<65-74>",3.11149676054476
"1499",3013,"K","<75-84>",2.41477078258068
"1500",3013,"K","85+",0.453107132227392
"1501",3014,"M","<0-44>",0.0174684156096009
"1502",3014,"M","<45-54>",0.0286600008937874
"1503",3014,"M","<55-64>",0.114226014278252
"1504",3014,"M","<65-74>",0.157832802157391
"1505",3014,"M","<75-84>",0.0589084397668512
"1506",3014,"M","85+",0.00874978966851759
"1507",3014,"K","<0-44>",2.21995428084533
"1508",3014,"K","<45-54>",4.22259102866653
"1509",3014,"K","<55-64>",6.84761357101782
"1510",3014,"K","<65-74>",2.84290399960836
"1511",3014,"K","<75-84>",1.87946707201675
"1512",3014,"K","85+",0.381031913674248
"1513",3015,"M","<0-44>",0.0354396598176909
"1514",3015,"M","<45-54>",0.0455975861795819
"1515",3015,"M","<55-64>",0.181942012064604
"1516",3015,"M","<65-74>",0.0942872419182364
"1517",3015,"M","<75-84>",0.115679073251841
"1518",3015,"M","85+",0.0205283526838297
"1519",3015,"K","<0-44>",4.58885508172537
"1520",3015,"K","<45-54>",8.51521469587925
"1521",3015,"K","<55-64>",11.221255069954
"1522",3015,"K","<65-74>",6.03524424196406
"1523",3015,"K","<75-84>",3.56803539431033
"1524",3015,"K","85+",0.835990776627582
"1525",3016,"M","<0-44>",0
"1526",3016,"M","<45-54>",0.0365145546938197
"1527",3016,"M","<55-64>",0.166388568005819
"1528",3016,"M","<65-74>",0.0848898182912726
"1529",3016,"M","<75-84>",0.0912130680260922
"1530",3016,"M","85+",0.0125357563520108
"1531",3016,"K","<0-44>",3.16417334978408
"1532",3016,"K","<45-54>",6.83477447576624
"1533",3016,"K","<55-64>",8.66294189353921
"1534",3016,"K","<65-74>",3.80249185898343
"1535",3016,"K","<75-84>",2.7158791197729
"1536",3016,"K","85+",0.567531766668302
"1537",3017,"M","<0-44>",0
"1538",3017,"M","<45-54>",0.105232584655342
"1539",3017,"M","<55-64>",0.463631537032122
"1540",3017,"M","<65-74>",0.196120655277472
"1541",3017,"M","<75-84>",0.317820533903415
"1542",3017,"M","85+",0.0518256772673734
"1543",3017,"K","<0-44>",9.21489508467375
"1544",3017,"K","<45-54>",19.6029179495018
"1545",3017,"K","<55-64>",27.7274071906898
"1546",3017,"K","<65-74>",12.7934305535891
"1547",3017,"K","<75-84>",9.23989309227083
"1548",3017,"K","85+",1.99224844232939
"1549",3018,"M","<0-44>",0
"1550",3018,"M","<45-54>",0.0554644008203926
"1551",3018,"M","<55-64>",0.114554171895614
"1552",3018,"M","<65-74>",0.112677947891485
"1553",3018,"M","<75-84>",0.0995267591222203
"1554",3018,"M","85+",0.013545347467609
"1555",3018,"K","<0-44>",2.70967520844391
"1556",3018,"K","<45-54>",6.14907096452507
"1557",3018,"K","<55-64>",7.73366063014186
"1558",3018,"K","<65-74>",4.30413591847336
"1559",3018,"K","<75-84>",2.89496969941009
"1560",3018,"K","85+",0.539655685574197
"1561",3019,"M","<0-44>",0.0650695693758113
"1562",3019,"M","<45-54>",0.0869897095782295
"1563",3019,"M","<55-64>",0.130630816959669
"1564",3019,"M","<65-74>",0.064476944754871
"1565",3019,"M","<75-84>",0.231358146503682
"1566",3019,"M","85+",0.0346626283022043
"1567",3019,"K","<0-44>",8.15262585556195
"1568",3019,"K","<45-54>",16.9004689778321
"1569",3019,"K","<55-64>",23.4217333017901
"1570",3019,"K","<65-74>",11.5734269142662
"1571",3019,"K","<75-84>",7.23840826269907
"1572",3019,"K","85+",1.3953495919129
"1573",3020,"M","<0-44>",0
"1574",3020,"M","<45-54>",0.058108474866799
"1575",3020,"M","<55-64>",0.124506768651733
"1576",3020,"M","<65-74>",0.128928283642224
"1577",3020,"M","<75-84>",0.112947431891684
"1578",3020,"M","85+",0.0196870267541646
"1579",3020,"K","<0-44>",3.16401016712779
"1580",3020,"K","<45-54>",6.8785981283888
"1581",3020,"K","<55-64>",10.0726606805293
"1582",3020,"K","<65-74>",4.71925562634642
"1583",3020,"K","<75-84>",3.38697678632547
"1584",3020,"K","85+",0.584457289659602
"1585",3021,"M","<0-44>",0.182033096926714
"1586",3021,"M","<45-54>",0.254684217296231
"1587",3021,"M","<55-64>",1.5
"1588",3021,"M","<65-74>",1.56214243597711
"1589",3021,"M","<75-84>",0.486944764201794
"1590",3021,"M","85+",0.0681474003028774
"1591",3021,"K","<0-44>",17.1220264639456
"1592",3021,"K","<45-54>",37.9625611511474
"1593",3021,"K","<55-64>",47.9999999999999
"1594",3021,"K","<65-74>",24.3188702415064
"1595",3021,"K","<75-84>",14.0556584589986
"1596",3021,"K","85+",2.59910595863831
"1597",3022,"M","<0-44>",0
"1598",3022,"M","<45-54>",0.037340284828889
"1599",3022,"M","<55-64>",0.153998832457676
"1600",3022,"M","<65-74>",0.0845466260864797
"1601",3022,"M","<75-84>",0.109384421421915
"1602",3022,"M","85+",0.0174154467440687
"1603",3022,"K","<0-44>",3.41880086122997
"1604",3022,"K","<45-54>",6.89518140791016
"1605",3022,"K","<55-64>",9.33848567165321
"1606",3022,"K","<65-74>",4.48563917750944
"1607",3022,"K","<75-84>",3.35352030441523
"1608",3022,"K","85+",0.648775940734926
"1609",3023,"M","<0-44>",0
"1610",3023,"M","<45-54>",0.0579656320082277
"1611",3023,"M","<55-64>",0.119862805803436
"1612",3023,"M","<65-74>",0.117311308084878
"1613",3023,"M","<75-84>",0.119479617752928
"1614",3023,"M","85+",0.0185091704526334
"1615",3023,"K","<0-44>",2.94880596231565
"1616",3023,"K","<45-54>",6.5528051506282
"1617",3023,"K","<55-64>",9.42105581946715
"1618",3023,"K","<65-74>",4.37961222899573
"1619",3023,"K","<75-84>",3.48537820370855
"1620",3023,"K","85+",0.63333176684368
"1621",3024,"M","<0-44>",0
"1622",3024,"M","<45-54>",0.0535097988358698
"1623",3024,"M","<55-64>",0.161364040669431
"1624",3024,"M","<65-74>",0.116263606701215
"1625",3024,"M","<75-84>",0.148340002558059
"1626",3024,"M","85+",0.0209490156486623
"1627",3024,"K","<0-44>",5.12237758750162
"1628",3024,"K","<45-54>",10.421606045703
"1629",3024,"K","<55-64>",13.6863312521837
"1630",3024,"K","<65-74>",7.01737895922064
"1631",3024,"K","<75-84>",4.8689021321146
"1632",3024,"K","85+",1.00789873914537
"1633",3025,"M","<0-44>",0.0546715439020024
"1634",3025,"M","<45-54>",0.0455320689638745
"1635",3025,"M","<55-64>",0.120528693324411
"1636",3025,"M","<65-74>",0.272147057417411
"1637",3025,"M","<75-84>",0.102852235560672
"1638",3025,"M","85+",0.0131246845027764
"1639",3025,"K","<0-44>",2.63845630616117
"1640",3025,"K","<45-54>",6.54638001806967
"1641",3025,"K","<55-64>",8.50890447312847
"1642",3025,"K","<65-74>",4.49590667212444
"1643",3025,"K","<75-84>",3.01305140026979
"1644",3025,"K","85+",0.490890738096411
"1645",3026,"M","<0-44>",0.0294858212138307
"1646",3026,"M","<45-54>",0.0384252558203173
"1647",3026,"M","<55-64>",0.114380670872487
"1648",3026,"M","<65-74>",0.0268370503538863
"1649",3026,"M","<75-84>",0.102733468545013
"1650",3026,"M","85+",0.0114420326434461
"1651",3026,"K","<0-44>",3.57137897906625
"1652",3026,"K","<45-54>",7.28547721466471
"1653",3026,"K","<55-64>",10.2561996844533
"1654",3026,"K","<65-74>",4.81142467222303
"1655",3026,"K","<75-84>",2.84970504741388
"1656",3026,"K","85+",0.526320953735956
"1657",3027,"M","<0-44>",0.0432816060556843
"1658",3027,"M","<45-54>",0.0689591104632051
"1659",3027,"M","<55-64>",0.222967090370886
"1660",3027,"M","<65-74>",0.467664449371766
"1661",3027,"M","<75-84>",0.166867657000859
"1662",3027,"M","85+",0.0259128386336867
"1663",3027,"K","<0-44>",3.8741771848476
"1664",3027,"K","<45-54>",9.92151751465233
"1665",3027,"K","<55-64>",12.3133563197532
"1666",3027,"K","<65-74>",8.06426524764634
"1667",3027,"K","<75-84>",4.94171918097807
"1668",3027,"K","85+",0.892149621678402
"1669",3028,"M","<0-44>",0
"1670",3028,"M","<45-54>",0.0568425334699007
"1671",3028,"M","<55-64>",0.36901426909782
"1672",3028,"M","<65-74>",0.0919840421156535
"1673",3028,"M","<75-84>",0.120310986862541
"1674",3028,"M","85+",0.0176678445229682
"1675",3028,"K","<0-44>",3.99487023840567
"1676",3028,"K","<45-54>",8.25043811951484
"1677",3028,"K","<55-64>",11.5721679125934
"1678",3028,"K","<65-74>",5.49938806481617
"1679",3028,"K","<75-84>",3.50505848718517
"1680",3028,"K","85+",0.625828953185636
"1681",3029,"M","<0-44>",0
"1682",3029,"M","<45-54>",0.0500816623433661
"1683",3029,"M","<55-64>",0.0894305846505427
"1684",3029,"M","<65-74>",0.107104485629868
"1685",3029,"M","<75-84>",0.0934696413236127
"1686",3029,"M","85+",0.0132929496887094
"1687",3029,"K","<0-44>",2.74671046122796
"1688",3029,"K","<45-54>",6.00939549236788
"1689",3029,"K","<55-64>",8.64313957151858
"1690",3029,"K","<65-74>",4.04989992513483
