ICD10;GENDER;AGE_GROUP;TERYT4;region;subregion;year;Stage1;Stage2;Stage3;Stage4;new
C50_D05;K;85+;1420;14;20;2012;0;0;0;1;1
C50_D05;M;<55-64>;1420;14;20;2010;0;0;0;0,5;0
C50_D05;M;<55-64>;1420;14;20;2011;0;0;0;1;1
C50_D05;M;<55-64>;1420;14;20;2011;0;0;0;0,5;0
C50_D05;M;<65-74>;1420;14;20;2010;0,85;0,1;0,05;0;1
C50_D05;M;<75-84>;1420;14;20;2011;0,85;0,1;0,05;0;1
C50_D05;K;<0-44>;1421;14;21;2010;0;2;0;0;2
C50_D05;K;<0-44>;1421;14;21;2010;0,85;4,1;2,05;0;7
C50_D05;K;<0-44>;1421;14;21;2010;0,4;1,7;0,9;0;3
C50_D05;K;<0-44>;1421;14;21;2010;0,2;1,35;1,45;0;3
C50_D05;K;<0-44>;1421;14;21;2010;0;1;0;0;1
C50_D05;K;<0-44>;1421;14;21;2010;0;1;0;0;1
C50_D05;K;<0-44>;1421;14;21;2011;0;0;1;0;1
C50_D05;K;<0-44>;1421;14;21;2011;0,4;3,7;1,9;0;6
C50_D05;K;<0-44>;1421;14;21;2011;0;1;0;0;1
C50_D05;K;<0-44>;1421;14;21;2011;0;1;0;0;1
C50_D05;K;<0-44>;1421;14;21;2011;0;0;1;0;1
C50_D05;K;<0-44>;1421;14;21;2011;1;0;0;0;1
C50_D05;K;<0-44>;1421;14;21;2012;0;1;0;0;1
C50_D05;K;<0-44>;1421;14;21;2012;0,85;1,1;1,05;0;3
C50_D05;K;<0-44>;1421;14;21;2012;0;1;0;0;1
C50_D05;K;<45-54>;1421;14;21;2010;0;1;2;0;3
C50_D05;K;<45-54>;1421;14;21;2010;0;0;3;0;3
C50_D05;K;<45-54>;1421;14;21;2010;1,4;2,85;0,75;0;5
C50_D05;K;<45-54>;1421;14;21;2010;0;3;1;0;4
C50_D05;K;<45-54>;1421;14;21;2010;0;1;0;0;1
C50_D05;K;<45-54>;1421;14;21;2010;0;0;1;1;2
C50_D05;K;<45-54>;1421;14;21;2011;1,6;3,9;0,5;0;6
C50_D05;K;<45-54>;1421;14;21;2011;0;2;0;0;2
C50_D05;K;<45-54>;1421;14;21;2011;1;2;0;0;3
C50_D05;K;<45-54>;1421;14;21;2011;1;1;0;0;2
C50_D05;K;<45-54>;1421;14;21;2011;0;1;0;0;1
C50_D05;K;<45-54>;1421;14;21;2011;0,2;0,35;0,45;0;1
C50_D05;K;<45-54>;1421;14;21;2012;0;3;1;0;4
C50_D05;K;<45-54>;1421;14;21;2012;0,2;3,35;0,45;0;4
C50_D05;K;<45-54>;1421;14;21;2012;1;0;0;0;1
C50_D05;K;<45-54>;1421;14;21;2012;1,05;2,5;3,45;0;7
C50_D05;K;<45-54>;1421;14;21;2012;1;1;0;0;2
C50_D05;K;<55-64>;1421;14;21;2010;2,35;4,9;1,75;1;10
C50_D05;K;<55-64>;1421;14;21;2010;1,3;0,45;0,25;0;2
C50_D05;K;<55-64>;1421;14;21;2010;0;4;1;0;5
C50_D05;K;<55-64>;1421;14;21;2010;0;1;0;1;2
C50_D05;K;<55-64>;1421;14;21;2010;0;1;1;0;2
C50_D05;K;<55-64>;1421;14;21;2010;0;0;1;0;1
C50_D05;K;<55-64>;1421;14;21;2011;1,4;1,75;4,85;1,5;10
C50_D05;K;<55-64>;1421;14;21;2011;1,05;1,45;1,5;1,5;6
C50_D05;K;<55-64>;1421;14;21;2011;0;1;0;1;2
C50_D05;K;<55-64>;1421;14;21;2011;0;0;0;1;1
C50_D05;K;<55-64>;1421;14;21;2011;0;1;0;0;1
C50_D05;K;<55-64>;1421;14;21;2011;0,2;1,35;1,45;0;3
C50_D05;K;<55-64>;1421;14;21;2012;0,2;6,5;8,3;1;16
C50_D05;K;<55-64>;1421;14;21;2012;1;6;1;1;9
C50_D05;K;<55-64>;1421;14;21;2012;0,5;1,85;1,65;0;4
C50_D05;K;<55-64>;1421;14;21;2012;2,2;1,35;0,45;1;5
C50_D05;K;<55-64>;1421;14;21;2012;0;3;1;1;5
C50_D05;K;<65-74>;1421;14;21;2010;0;1;0;0;1
C50_D05;K;<65-74>;1421;14;21;2010;0;1;0;0,5;2
C50_D05;K;<65-74>;1421;14;21;2010;0,5;5,3;4,2;0;10
C50_D05;K;<65-74>;1421;14;21;2010;0;2;0;0;2
C50_D05;K;<65-74>;1421;14;21;2010;0;0;0;2;2
C50_D05;K;<65-74>;1421;14;21;2011;0,4;2,7;2,9;2,5;8
C50_D05;K;<65-74>;1421;14;21;2011;0;2;0;1;3
C50_D05;K;<65-74>;1421;14;21;2011;0,85;0,1;1,05;0;2
C50_D05;K;<65-74>;1421;14;21;2011;0,85;1,1;0,05;1;3
C50_D05;K;<65-74>;1421;14;21;2011;1,85;0,1;0,05;0;2
C50_D05;K;<65-74>;1421;14;21;2011;0;1;2;0;3
C50_D05;K;<65-74>;1421;14;21;2012;1;1;0;0;2
C50_D05;K;<65-74>;1421;14;21;2012;0;0;0;1;1
C50_D05;K;<65-74>;1421;14;21;2012;0;2;1;1;4
C50_D05;K;<65-74>;1421;14;21;2012;1,9;0,55;1,55;1,5;6
C50_D05;K;<65-74>;1421;14;21;2012;0;1;1;0;2
C50_D05;K;<65-74>;1421;14;21;2012;0;0;1;0;1
C50_D05;K;<65-74>;1421;14;21;2012;0;0;2;0;2
C50_D05;K;<75-84>;1421;14;21;2010;0;1;0;0;1
C50_D05;K;<75-84>;1421;14;21;2010;0,85;0,1;1,05;0;2
C50_D05;K;<75-84>;1421;14;21;2010;0;0;0;1,5;2
C50_D05;K;<75-84>;1421;14;21;2010;0;1;1;0;2
C50_D05;K;<75-84>;1421;14;21;2010;0;0;2;1;3
C50_D05;K;<75-84>;1421;14;21;2010;0;0;0;1;1
C50_D05;K;<75-84>;1421;14;21;2010;0;1;0;0;1
C50_D05;K;<75-84>;1421;14;21;2011;0;1;0;0;1
C50_D05;K;<75-84>;1421;14;21;2011;1,05;2,5;0,45;0,5;4
C50_D05;K;<75-84>;1421;14;21;2011;0,85;0,1;0,05;0;1
C50_D05;K;<75-84>;1421;14;21;2011;0;1;1;0;2
C50_D05;K;<75-84>;1421;14;21;2012;0;0;3;0;3
C50_D05;K;<75-84>;1421;14;21;2012;0;0;1;1;2
C50_D05;K;<75-84>;1421;14;21;2012;0;1;2;0;3
C50_D05;K;<75-84>;1421;14;21;2012;0,85;0,1;0,05;1;2
C50_D05;K;<75-84>;1421;14;21;2012;0;1;0;0;1
C50_D05;K;<75-84>;1421;14;21;2012;0,85;0,1;0,05;0;1
C50_D05;K;85+;1421;14;21;2010;0,5;0,3;0,2;0;1
C50_D05;K;85+;1421;14;21;2011;0;1;0;0;1
C50_D05;K;85+;1421;14;21;2011;0;0;1;0;1
C50_D05;K;85+;1421;14;21;2012;0;1;0;0;1
C50_D05;K;85+;1421;14;21;2012;0;0;0;1;1
C50_D05;K;85+;1421;14;21;2012;0;0;1;0,5;2
C50_D05;K;85+;1421;14;21;2012;0;0;1;0;1
C50_D05;K;85+;1421;14;21;2012;0;0;1;0;1
C50_D05;M;<45-54>;1421;14;21;2010;0;0;0;1;1
C50_D05;M;<45-54>;1421;14;21;2010;0;1;0;0;1
C50_D05;M;<55-64>;1421;14;21;2012;0,2;0,35;0,45;0;1
C50_D05;M;<65-74>;1421;14;21;2011;0;0;0;1;1
C50_D05;M;<65-74>;1421;14;21;2012;0;0;0;1;1
C50_D05;K;<0-44>;1422;14;22;2010;0,85;0,1;1,05;1;3
C50_D05;K;<0-44>;1422;14;22;2010;0;1;0;0;1
C50_D05;K;<0-44>;1422;14;22;2010;0;0;1;0;1
C50_D05;K;<0-44>;1422;14;22;2011;0;1;0;0;1
C50_D05;K;<0-44>;1422;14;22;2011;0;1;0;0;1
C50_D05;K;<0-44>;1422;14;22;2011;0;0;1;0;1
C50_D05;K;<0-44>;1422;14;22;2012;0;0;1;0;1
C50_D05;K;<45-54>;1422;14;22;2010;0,85;0,1;0,05;0;1
C50_D05;K;<45-54>;1422;14;22;2011;0;1;1;0;2
C50_D05;K;<45-54>;1422;14;22;2011;0;1;0;0;1
C50_D05;K;<45-54>;1422;14;22;2011;0;0;0;1;1
C50_D05;K;<45-54>;1422;14;22;2012;0;1;0;0;1
C50_D05;K;<45-54>;1422;14;22;2012;0,2;0,35;0,45;0;1
C50_D05;K;<45-54>;1422;14;22;2012;0;1;0;0;1
C50_D05;K;<45-54>;1422;14;22;2012;0;0;1;0;1
C50_D05;K;<55-64>;1422;14;22;2010;0;3;0;1;4
C50_D05;K;<55-64>;1422;14;22;2010;0,2;1,35;2,45;0;4
C50_D05;K;<55-64>;1422;14;22;2010;0,85;0,1;0,05;0;1
C50_D05;K;<55-64>;1422;14;22;2011;0,7;3,65;1,65;1;7
C50_D05;K;<55-64>;1422;14;22;2011;0;0;1;0;1
C50_D05;K;<55-64>;1422;14;22;2012;2,5;2,3;0,2;0;5
C50_D05;K;<55-64>;1422;14;22;2012;0,3;0,45;0,25;0;1
C50_D05;K;<55-64>;1422;14;22;2012;0;0;0;1;1
C50_D05;K;<55-64>;1422;14;22;2012;0,5;0,3;0,2;0;1
C50_D05;K;<55-64>;1422;14;22;2012;0;1;0;0;1
C50_D05;K;<55-64>;1422;14;22;2012;0;0;0;1;1
C50_D05;K;<65-74>;1422;14;22;2010;0,5;1,8;0,7;0;3
C50_D05;K;<65-74>;1422;14;22;2010;0;1;0;0;1
C50_D05;K;<65-74>;1422;14;22;2010;0;0;0;1;1
C50_D05;K;<65-74>;1422;14;22;2010;0;0;1;0;1
C50_D05;K;<65-74>;1422;14;22;2011;0,85;0,1;1,05;0;2
C50_D05;K;<65-74>;1422;14;22;2011;0,5;0,3;1,2;1;3
C50_D05;K;<65-74>;1422;14;22;2012;0;1;0;0;1
C50_D05;K;<65-74>;1422;14;22;2012;0,2;0,35;0,45;0;1
C50_D05;K;<65-74>;1422;14;22;2012;0;0;1;0;1
C50_D05;K;<65-74>;1422;14;22;2012;1,2;0,4;1,4;0;3
C50_D05;K;<65-74>;1422;14;22;2012;0;1;0;0;1
C50_D05;K;<65-74>;1422;14;22;2012;0,2;0,35;0,45;0;1
C50_D05;K;<75-84>;1422;14;22;2010;0;1;0;0;1
C50_D05;K;<75-84>;1422;14;22;2011;0,2;0,35;0,45;0,5;2
C50_D05;K;<75-84>;1422;14;22;2011;0;0;0;1;1
C50_D05;K;<75-84>;1422;14;22;2012;0;0;1;0;1
C50_D05;K;85+;1422;14;22;2010;0;0;0;0,5;0
C50_D05;K;85+;1422;14;22;2010;0,85;0,1;0,05;0;1
C50_D05;K;85+;1422;14;22;2012;0,2;0,35;0,45;0;1
C50_D05;K;<0-44>;1423;14;23;2010;0,85;0,1;0,05;0;1
C50_D05;K;<0-44>;1423;14;23;2010;0;0;1;0;1
C50_D05;K;<0-44>;1423;14;23;2010;0;1;0;0;1
C50_D05;K;<0-44>;1423;14;23;2010;0;0;1;0;1
C50_D05;K;<0-44>;1423;14;23;2011;0,2;0,4;0,4;0;1
C50_D05;K;<0-44>;1423;14;23;2011;0;1;0;0;1
C50_D05;K;<0-44>;1423;14;23;2011;0;0;1;0;1
C50_D05;K;<0-44>;1423;14;23;2011;0;1;0;0;1
C50_D05;K;<0-44>;1423;14;23;2012;0;0;0;1;1
C50_D05;K;<45-54>;1423;14;23;2010;0;0;1;0;1
C50_D05;K;<45-54>;1423;14;23;2010;0,85;0,1;0,05;0;1
C50_D05;K;<45-54>;1423;14;23;2010;0;0;0;1;1
C50_D05;K;<45-54>;1423;14;23;2011;0,2;1,35;0,45;0;2
C50_D05;K;<45-54>;1423;14;23;2011;0;0;1;0;1
C50_D05;K;<45-54>;1423;14;23;2011;0,2;0,35;0,45;0;1
C50_D05;K;<45-54>;1423;14;23;2012;0;0;1;0;1
C50_D05;K;<45-54>;1423;14;23;2012;0;0;0;1;1
C50_D05;K;<55-64>;1423;14;23;2010;1;0;0;0;1
C50_D05;K;<55-64>;1423;14;23;2011;0,85;0,1;1,05;0;2
C50_D05;K;<55-64>;1423;14;23;2011;0;0;1;0;1
C50_D05;K;<55-64>;1423;14;23;2012;0;0;0;1;1
C50_D05;K;<55-64>;1423;14;23;2012;0;1;1;0;2
C50_D05;K;<55-64>;1423;14;23;2012;0;0;1;1;2
C50_D05;K;<55-64>;1423;14;23;2012;0;1;0;0;1
C50_D05;K;<65-74>;1423;14;23;2010;0;0;1;1;2
C50_D05;K;<65-74>;1423;14;23;2010;0;0;1;0;1
C50_D05;K;<65-74>;1423;14;23;2011;0;1;0;0;1
C50_D05;K;<65-74>;1423;14;23;2011;0;1;0;0;1
C50_D05;K;<65-74>;1423;14;23;2011;0;1;0;0;1
C50_D05;K;<65-74>;1423;14;23;2012;0;0;1;0;1
C50_D05;K;<65-74>;1423;14;23;2012;0;0;0;1;1
C50_D05;K;<65-74>;1423;14;23;2012;0;1;0;0;1
C50_D05;K;<65-74>;1423;14;23;2012;0;0;0;1;1
C50_D05;K;<75-84>;1423;14;23;2010;0;2;0;0;2
C50_D05;K;<75-84>;1423;14;23;2010;0;1;0;0;1
C50_D05;K;<75-84>;1423;14;23;2011;0;1;0;0;1
C50_D05;K;<75-84>;1423;14;23;2011;1;0;0;0;1
C50_D05;K;<75-84>;1423;14;23;2011;0;0;0;1;1
C50_D05;K;<75-84>;1423;14;23;2011;0;1;0;0;1
C50_D05;K;<75-84>;1423;14;23;2012;0;0;1;0;1
C50_D05;K;85+;1423;14;23;2010;0;0;1;0;1
C50_D05;M;<65-74>;1423;14;23;2011;0;0;0;1;1
C50_D05;K;<0-44>;1424;14;24;2010;0,85;0,1;0,05;0;1
C50_D05;K;<0-44>;1424;14;24;2010;0;1;0;0;1
C50_D05;K;<0-44>;1424;14;24;2011;0,2;0,35;0,45;0;1
C50_D05;K;<0-44>;1424;14;24;2012;0;0;1;0;1
C50_D05;K;<45-54>;1424;14;24;2010;0,2;1,35;1,45;0;3
C50_D05;K;<45-54>;1424;14;24;2010;0,85;0,1;0,05;0;1
C50_D05;K;<45-54>;1424;14;24;2010;0,4;0,7;0,9;0;2
C50_D05;K;<45-54>;1424;14;24;2010;0,85;0,1;0,05;0;1
C50_D05;K;<45-54>;1424;14;24;2010;0;2;0;0;2
C50_D05;K;<45-54>;1424;14;24;2011;0;0;1;0;1
C50_D05;K;<45-54>;1424;14;24;2012;0,4;1,7;0,9;0;3
C50_D05;K;<45-54>;1424;14;24;2012;0;2;0;0;2
C50_D05;K;<45-54>;1424;14;24;2012;0;1;1;0;2
C50_D05;K;<45-54>;1424;14;24;2012;0;0;1;0;1
C50_D05;K;<45-54>;1424;14;24;2012;1,7;0,2;0,1;0;2
C50_D05;K;<55-64>;1424;14;24;2010;0;1;2;0;3
C50_D05;K;<55-64>;1424;14;24;2010;0;1;0;0;1
C50_D05;K;<55-64>;1424;14;24;2010;0,2;0,35;0,45;0;1
C50_D05;K;<55-64>;1424;14;24;2011;1,9;1,6;0,5;0;4
C50_D05;K;<55-64>;1424;14;24;2011;0,2;0,35;0,45;1;2
C50_D05;K;<55-64>;1424;14;24;2011;0;1;0;0;1
C50_D05;K;<55-64>;1424;14;24;2011;0;1;0;0;1
C50_D05;K;<55-64>;1424;14;24;2012;0,4;1,7;2,9;0;5
C50_D05;K;<55-64>;1424;14;24;2012;0;0;0;0,5;0
C50_D05;K;<55-64>;1424;14;24;2012;0,2;0,35;0,45;0;1
C50_D05;K;<55-64>;1424;14;24;2012;0;0;1;0;1
C50_D05;K;<55-64>;1424;14;24;2012;0,2;0,5;0,3;0;1
C50_D05;K;<65-74>;1424;14;24;2010;0;1;0;0;1
C50_D05;K;<65-74>;1424;14;24;2011;0;1;0;0;1
C50_D05;K;<65-74>;1424;14;24;2011;0;1;0;0;1
C50_D05;K;<65-74>;1424;14;24;2011;0;0;1;0;1
C50_D05;K;<65-74>;1424;14;24;2012;0,4;0,7;0,9;0;2
C50_D05;K;<65-74>;1424;14;24;2012;0,2;0,35;0,45;0;1
C50_D05;K;<65-74>;1424;14;24;2012;0,2;0,4;0,4;0;1
C50_D05;K;<75-84>;1424;14;24;2010;0;1;0;0;1
C50_D05;K;<75-84>;1424;14;24;2011;0;0;0;1;1
C50_D05;K;<75-84>;1424;14;24;2011;0;1;0;1;2
C50_D05;K;<75-84>;1424;14;24;2012;0;0;1;0;1
C50_D05;K;85+;1424;14;24;2011;0,85;0,1;0,05;2;3
C50_D05;K;85+;1424;14;24;2012;0,85;0,1;0,05;0;1
C50_D05;K;85+;1424;14;24;2012;0;0;0;1;1
C50_D05;K;<0-44>;1425;14;25;2010;0,85;0,1;0,05;0;1
C50_D05;K;<0-44>;1425;14;25;2010;0;1;0;0;1
C50_D05;K;<0-44>;1425;14;25;2010;0;0;1;0;1
C50_D05;K;<0-44>;1425;14;25;2011;0;0;1;0;1
C50_D05;K;<0-44>;1425;14;25;2011;0;0;1;0;1
C50_D05;K;<0-44>;1425;14;25;2011;0,2;0,35;0,45;0;1
C50_D05;K;<0-44>;1425;14;25;2011;1;0;0;0;1
C50_D05;K;<0-44>;1425;14;25;2011;0;1;0;0;1
C50_D05;K;<0-44>;1425;14;25;2012;0;0;1;1;2
C50_D05;K;<0-44>;1425;14;25;2012;0;1;0;0;1
C50_D05;K;<0-44>;1425;14;25;2012;0;1;0;0;1
C50_D05;K;<0-44>;1425;14;25;2012;0;0;1;0;1
C50_D05;K;<0-44>;1425;14;25;2012;0;0;1;0;1
C50_D05;K;<45-54>;1425;14;25;2010;0,85;0,1;0,05;0;1
C50_D05;K;<45-54>;1425;14;25;2010;0,85;3,1;0,05;0;4
C50_D05;K;<45-54>;1425;14;25;2010;1;0;0;0;1
C50_D05;K;<45-54>;1425;14;25;2010;0;1;0;0;1
C50_D05;K;<45-54>;1425;14;25;2011;0;0;0;1;1
C50_D05;K;<45-54>;1425;14;25;2011;0;1;0;0;1
C50_D05;K;<45-54>;1425;14;25;2011;0,2;0,35;0,45;1;2
C50_D05;K;<45-54>;1425;14;25;2011;1,05;1,5;1,45;1;5
C50_D05;K;<45-54>;1425;14;25;2011;0;1;0;0;1
C50_D05;K;<45-54>;1425;14;25;2011;1;1;1;0;3
C50_D05;K;<45-54>;1425;14;25;2011;0;0;1;0;1
C50_D05;K;<45-54>;1425;14;25;2011;0;0;1;0;1
C50_D05;K;<45-54>;1425;14;25;2011;0;1;0;0;1
C50_D05;K;<45-54>;1425;14;25;2011;0;0;1;0;1
C50_D05;K;<45-54>;1425;14;25;2012;0;1;1;1;3
C50_D05;K;<45-54>;1425;14;25;2012;0;1;1;0;2
C50_D05;K;<45-54>;1425;14;25;2012;0;0;2;0;2
C50_D05;K;<45-54>;1425;14;25;2012;1;0;1;0;2
C50_D05;K;<55-64>;1425;14;25;2010;0;0;2;1;3
C50_D05;K;<55-64>;1425;14;25;2010;2,4;1,75;0,85;0;5
C50_D05;K;<55-64>;1425;14;25;2010;0,2;0,35;0,45;0;1
C50_D05;K;<55-64>;1425;14;25;2010;0,85;0,1;0,05;0;1
C50_D05;K;<55-64>;1425;14;25;2010;0,85;0,1;0,05;0;1
C50_D05;K;<55-64>;1425;14;25;2011;0,3;1,45;2,25;1;5
C50_D05;K;<55-64>;1425;14;25;2011;0;0;2;0;2
C50_D05;K;<55-64>;1425;14;25;2011;0;1;0;0;1
C50_D05;K;<55-64>;1425;14;25;2011;0;1;0;0;1
C50_D05;K;<55-64>;1425;14;25;2011;0,85;1,1;0,05;0;2
C50_D05;K;<55-64>;1425;14;25;2011;0;0;1;0;1
C50_D05;K;<55-64>;1425;14;25;2011;0;1;1;0;2
C50_D05;K;<55-64>;1425;14;25;2011;0,5;0,3;0,2;0;1
C50_D05;K;<55-64>;1425;14;25;2012;0,85;1,1;3,05;1;6
C50_D05;K;<55-64>;1425;14;25;2012;1;1;0;0;2
C50_D05;K;<55-64>;1425;14;25;2012;0;0;1;0;1
C50_D05;K;<55-64>;1425;14;25;2012;0;0;1;0;1
C50_D05;K;<55-64>;1425;14;25;2012;0;2;0;0;2
C50_D05;K;<55-64>;1425;14;25;2012;0,85;1,1;0,05;0;2
C50_D05;K;<55-64>;1425;14;25;2012;0,85;0,1;0,05;0;1
C50_D05;K;<55-64>;1425;14;25;2012;0;1;0;0;1
C50_D05;K;<65-74>;1425;14;25;2010;0,5;0,3;2,2;0;3
C50_D05;K;<65-74>;1425;14;25;2010;0,2;1,35;0,45;0;2
C50_D05;K;<65-74>;1425;14;25;2010;0;1;0;0;1
C50_D05;K;<65-74>;1425;14;25;2010;0;0;1;0;1
C50_D05;K;<65-74>;1425;14;25;2011;0,2;1,4;0,4;0;2
C50_D05;K;<65-74>;1425;14;25;2011;0;1;1;0;2
C50_D05;K;<65-74>;1425;14;25;2012;0;0;1;1;2
C50_D05;K;<65-74>;1425;14;25;2012;0,85;0,1;0,05;0;1
C50_D05;K;<65-74>;1425;14;25;2012;0;1;0;0;1
C50_D05;K;<65-74>;1425;14;25;2012;0;0;1;0;1
C50_D05;K;<65-74>;1425;14;25;2012;0;0;1;0;1
C50_D05;K;<65-74>;1425;14;25;2012;0;1;0;1;2
C50_D05;K;<75-84>;1425;14;25;2010;0,85;0,1;0,05;0,5;2
C50_D05;K;<75-84>;1425;14;25;2010;0;2;0;0;2
C50_D05;K;<75-84>;1425;14;25;2010;0;1;0;0;1
C50_D05;K;<75-84>;1425;14;25;2011;0;1;1;0,5;2
C50_D05;K;<75-84>;1425;14;25;2011;0,85;0,1;0,05;0;1
C50_D05;K;<75-84>;1425;14;25;2011;0;0;1;1;2
C50_D05;K;<75-84>;1425;14;25;2012;1,05;1,45;1,5;1;5
C50_D05;K;<75-84>;1425;14;25;2012;0,5;0,3;0,2;0;1
C50_D05;K;<75-84>;1425;14;25;2012;0;0;1;0;1
C50_D05;K;<75-84>;1425;14;25;2012;0;0;1;0;1
C50_D05;K;<75-84>;1425;14;25;2012;0;0;0;1;1
C50_D05;K;<75-84>;1425;14;25;2012;0;0;0;0,5;0
C50_D05;K;<75-84>;1425;14;25;2012;0,2;0,35;0,45;0;1
C50_D05;K;<75-84>;1425;14;25;2012;0;0;0;1;1
C50_D05;K;85+;1425;14;25;2010;0;0;0;1;1
C50_D05;K;85+;1425;14;25;2010;0;1;0;0;1
C50_D05;K;85+;1425;14;25;2010;0;0;1;0;1
C50_D05;K;85+;1425;14;25;2011;0;0;0;1;1
C50_D05;M;<0-44>;1425;14;25;2011;0;0;0;1;1
C50_D05;M;<65-74>;1425;14;25;2012;0;0;0;1;1
C50_D05;M;<75-84>;1425;14;25;2012;0;0;0;1;1
C50_D05;K;<0-44>;1426;14;26;2010;0;0;1;0;1
C50_D05;K;<0-44>;1426;14;26;2010;0;1;0;0;1
C50_D05;K;<0-44>;1426;14;26;2011;0;0;1;0;1
C50_D05;K;<0-44>;1426;14;26;2011;0;0;1;1;2
C50_D05;K;<0-44>;1426;14;26;2011;0;1;0;0;1
C50_D05;K;<0-44>;1426;14;26;2011;0;0;1;0;1
C50_D05;K;<0-44>;1426;14;26;2011;0,3;0,45;0,25;0;1
C50_D05;K;<45-54>;1426;14;26;2010;0;0;1;0;1
C50_D05;K;<45-54>;1426;14;26;2010;0;1;0;1;2
C50_D05;K;<45-54>;1426;14;26;2010;0;0;0;1;1
C50_D05;K;<45-54>;1426;14;26;2010;0,2;0,5;0,3;0;1
C50_D05;K;<45-54>;1426;14;26;2011;0;1;0;0;1
C50_D05;K;<45-54>;1426;14;26;2011;0;1;0;0;1
C50_D05;K;<45-54>;1426;14;26;2011;0;0;1;0;1
C50_D05;K;<45-54>;1426;14;26;2012;1;1;0;0;2
C50_D05;K;<45-54>;1426;14;26;2012;0;0;1;0;1
C50_D05;K;<45-54>;1426;14;26;2012;0;0;1;0;1
C50_D05;K;<45-54>;1426;14;26;2012;0;2;0;0;2
C50_D05;K;<45-54>;1426;14;26;2012;0,2;0,35;0,45;0;1
C50_D05;K;<45-54>;1426;14;26;2012;0;1;0;0;1
C50_D05;K;<45-54>;1426;14;26;2012;0;1;0;0;1
C50_D05;K;<45-54>;1426;14;26;2012;0;1;0;0;1
C50_D05;K;<55-64>;1426;14;26;2010;0;1;0;0;1
C50_D05;K;<55-64>;1426;14;26;2010;0;1;0;0;1
C50_D05;K;<55-64>;1426;14;26;2010;0;1;0;0;1
C50_D05;K;<55-64>;1426;14;26;2010;0;0;0;1;1
C50_D05;K;<55-64>;1426;14;26;2010;0;1;0;0;1
C50_D05;K;<55-64>;1426;14;26;2011;0;1;0;0;1
C50_D05;K;<55-64>;1426;14;26;2011;0;0;1;0;1
C50_D05;K;<55-64>;1426;14;26;2011;0;0;2;0;2
C50_D05;K;<55-64>;1426;14;26;2011;0;1;1;0;2
C50_D05;K;<55-64>;1426;14;26;2011;0;0;1;0;1
C50_D05;K;<55-64>;1426;14;26;2011;0;1;0;0;1
C50_D05;K;<55-64>;1426;14;26;2011;0;1;0;0;1
C50_D05;K;<55-64>;1426;14;26;2011;0;0;1;0;1
C50_D05;K;<55-64>;1426;14;26;2011;0;0;1;0;1
C50_D05;K;<55-64>;1426;14;26;2012;0,85;1,1;0,05;0;2
C50_D05;K;<55-64>;1426;14;26;2012;0;1;1;0;2
C50_D05;K;<55-64>;1426;14;26;2012;0;0;1;0;1
C50_D05;K;<55-64>;1426;14;26;2012;0;1;0;0;1
C50_D05;K;<55-64>;1426;14;26;2012;0;0;0;1;1
C50_D05;K;<55-64>;1426;14;26;2012;0;1;0;0;1
C50_D05;K;<55-64>;1426;14;26;2012;0;0;1;0;1
C50_D05;K;<65-74>;1426;14;26;2010;0;1;0;0;1
C50_D05;K;<65-74>;1426;14;26;2010;0;0;1;0;1
C50_D05;K;<65-74>;1426;14;26;2010;0;0;1;0;1
C50_D05;K;<65-74>;1426;14;26;2011;0;0;0;0,5;0
C50_D05;K;<65-74>;1426;14;26;2011;0,5;0,3;0,2;0;1
C50_D05;K;<65-74>;1426;14;26;2011;0;1;0;0;1
C50_D05;K;<65-74>;1426;14;26;2011;1;0;0;0;1
C50_D05;K;<65-74>;1426;14;26;2011;0;0;1;0;1
C50_D05;K;<65-74>;1426;14;26;2012;0;1;1;0;2
C50_D05;K;<65-74>;1426;14;26;2012;0;0;0;1;1
C50_D05;K;<75-84>;1426;14;26;2010;0;1;0;0;1
C50_D05;K;<75-84>;1426;14;26;2011;0;0;1;0;1
C50_D05;K;<75-84>;1426;14;26;2011;0;0;0;1;1
C50_D05;K;<75-84>;1426;14;26;2011;0;0;1;0;1
C50_D05;K;<75-84>;1426;14;26;2011;0;0;1;0;1
C50_D05;K;<75-84>;1426;14;26;2011;0;0;0;1;1
C50_D05;K;<75-84>;1426;14;26;2011;0;0;0;1;1
C50_D05;K;<75-84>;1426;14;26;2012;0;0;1;0;1
C50_D05;K;85+;1426;14;26;2010;0;1;0;0;1
C50_D05;K;85+;1426;14;26;2010;0;0;1;0;1
C50_D05;K;85+;1426;14;26;2011;0,85;0,1;0,05;0;1
C50_D05;M;<65-74>;1426;14;26;2011;0;1;0;0;1
C50_D05;M;<75-84>;1426;14;26;2011;0;0;0;1;1
C50_D05;K;<0-44>;1427;14;27;2010;0;2;0;0;2
C50_D05;K;<0-44>;1427;14;27;2010;0;1;1;0;2
C50_D05;K;<0-44>;1427;14;27;2011;0,2;0,35;0,45;0;1
C50_D05;K;<0-44>;1427;14;27;2011;0,2;0,4;0,4;0;1
C50_D05;K;<0-44>;1427;14;27;2011;0;0;1;0;1
C50_D05;K;<0-44>;1427;14;27;2012;0;1;0;0;1
C50_D05;K;<45-54>;1427;14;27;2010;0;2;0;0;2
C50_D05;K;<45-54>;1427;14;27;2010;0;1;0;0;1
C50_D05;K;<45-54>;1427;14;27;2010;1;0;0;0;1
